file_path,dataset,modality,label_original,label_aurora,split,source_url,notes
1110031019.avi,DAiSEE,video,"B=0,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031020.avi,DAiSEE,video,"B=3,E=2,C=0,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031021.avi,DAiSEE,video,"B=3,E=2,C=2,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031025.avi,DAiSEE,video,"B=3,E=0,C=2,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031027.avi,DAiSEE,video,"B=2,E=1,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031031.avi,DAiSEE,video,"B=2,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031033.avi,DAiSEE,video,"B=2,E=1,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031037.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031038.avi,DAiSEE,video,"B=3,E=0,C=1,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031039.avi,DAiSEE,video,"B=2,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031040.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031042.avi,DAiSEE,video,"B=2,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031048.avi,DAiSEE,video,"B=0,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031049.avi,DAiSEE,video,"B=2,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031050.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031056.avi,DAiSEE,video,"B=1,E=1,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031061.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031062.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031063.avi,DAiSEE,video,"B=2,E=0,C=3,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031064.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110031065.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032002.avi,DAiSEE,video,"B=2,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032004.avi,DAiSEE,video,"B=1,E=2,C=3,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032006.avi,DAiSEE,video,"B=1,E=3,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032008.avi,DAiSEE,video,"B=0,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032010.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032014.avi,DAiSEE,video,"B=1,E=1,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032015.avi,DAiSEE,video,"B=0,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032018.avi,DAiSEE,video,"B=2,E=3,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032019.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032020.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032021.avi,DAiSEE,video,"B=0,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032022.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032023.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032024.avi,DAiSEE,video,"B=0,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032025.avi,DAiSEE,video,"B=2,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032027.avi,DAiSEE,video,"B=1,E=1,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032029.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032031.avi,DAiSEE,video,"B=3,E=2,C=1,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032032.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032033.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032034.avi,DAiSEE,video,"B=2,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032036.avi,DAiSEE,video,"B=2,E=3,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032037.avi,DAiSEE,video,"B=1,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032042.avi,DAiSEE,video,"B=2,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032043.avi,DAiSEE,video,"B=0,E=1,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032045.avi,DAiSEE,video,"B=2,E=2,C=3,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032047.avi,DAiSEE,video,"B=3,E=2,C=3,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032048.avi,DAiSEE,video,"B=2,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032049.avi,DAiSEE,video,"B=2,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032050.avi,DAiSEE,video,"B=0,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032051.avi,DAiSEE,video,"B=2,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032052.avi,DAiSEE,video,"B=3,E=3,C=2,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032053.avi,DAiSEE,video,"B=2,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032055.avi,DAiSEE,video,"B=0,E=2,C=3,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032056.avi,DAiSEE,video,"B=1,E=2,C=3,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032058.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032059.avi,DAiSEE,video,"B=0,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032060.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032061.avi,DAiSEE,video,"B=2,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032062.avi,DAiSEE,video,"B=2,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1110032063.avi,DAiSEE,video,"B=0,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740111.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740112.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740115.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740116.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740118.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740119.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740122.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740123.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740124.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740126.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740127.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740128.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740131.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740133.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740135.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740137.avi,DAiSEE,video,"B=2,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740138.avi,DAiSEE,video,"B=2,E=0,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740143.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740144.avi,DAiSEE,video,"B=1,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740149.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374015.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740150.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740153.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740155.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740157.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740159.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374016.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740162.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740164.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740165.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740167.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740168.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740169.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374017.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740171.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740172.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740173.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740174.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740176.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740178.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740179.avi,DAiSEE,video,"B=0,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740180.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740181.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740182.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740183.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740184.avi,DAiSEE,video,"B=3,E=1,C=0,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740185.avi,DAiSEE,video,"B=1,E=1,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374019.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740210.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740211.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740212.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740213.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740214.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740218.avi,DAiSEE,video,"B=0,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740219.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740220.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740221.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740224.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740225.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740226.avi,DAiSEE,video,"B=0,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740227.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740229.avi,DAiSEE,video,"B=1,E=2,C=2,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374023.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740231.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740232.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740233.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740234.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740235.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740236.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740237.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740238.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374024.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740240.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740241.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740242.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740243.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740245.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740249.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374025.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740250.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740251.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740252.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740253.avi,DAiSEE,video,"B=2,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740255.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740256.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740257.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740258.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740259.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374026.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740260.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740261.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740262.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740263.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740264.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740265.avi,DAiSEE,video,"B=2,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740266.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740267.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740268.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740269.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374027.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740270.avi,DAiSEE,video,"B=1,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740271.avi,DAiSEE,video,"B=0,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740272.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740273.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740274.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740275.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740276.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740277.avi,DAiSEE,video,"B=1,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740278.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
1813740279.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374028.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
181374029.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000481035.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000481036.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000481037.avi,DAiSEE,video,"B=0,E=3,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000481038.avi,DAiSEE,video,"B=0,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000481039.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000481040.avi,DAiSEE,video,"B=1,E=2,C=1,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000481041.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000481043.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000481048.avi,DAiSEE,video,"B=3,E=2,C=0,F=0",visual_discomfort,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000482008.avi,DAiSEE,video,"B=1,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000482009.avi,DAiSEE,video,"B=2,E=3,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
2000482012.avi,DAiSEE,video,"B=0,E=2,C=0,F=0",normal_or_low_risk,unknown,https://people.iith.ac.in/vineethnb/resources/daisee/,
